vehicle_count,pedestrian_count,total_objects,object_density,avg_bbox_area,max_bbox_area,image_id,cluster,risk_label
4,3,7,7.595486111111111e-06,36147.142857142855,94608,89ee675b-bf40c5d9.jpg,0,Low
4,1,5,5.4253472222222224e-06,32397.2,96728,7d658ae9-73d69c90.jpg,0,Low
4,0,4,4.340277777777778e-06,23737.75,87963,adfc8f5c-944016e4.jpg,0,Low
4,1,5,5.4253472222222224e-06,10280.6,18415,75cb9c61-ba27ceeb.jpg,0,Low
5,0,5,5.4253472222222224e-06,103574.6,219738,18b6d1e2-caa13b16.jpg,2,Medium
16,0,16,1.736111111111111e-05,6886.1875,37004,80b0b8c1-d846b2ef.jpg,1,High
12,1,13,1.4105902777777775e-05,18588.76923076923,78279,a46dc481-4e28528b.jpg,1,High
2,0,2,2.170138888888889e-06,221011.5,347328,41ce15cf-10412fa3.jpg,2,Medium
6,0,6,6.510416666666667e-06,3861.1666666666665,9944,973275d9-24e882e6.jpg,0,Low
0,0,0,0.0,0.0,0,8b91dc0c-a27e109c.jpg,0,Low
3,0,3,3.255208333333333e-06,6021.333333333333,7502,9f9e7f72-bc7d8e72.jpg,0,Low
2,0,2,2.170138888888889e-06,3028.5,4290,7a9c7235-6a081e87.jpg,0,Low
8,0,8,8.680555555555556e-06,8165.0,21965,23ab1e06-cd0cf923.jpg,0,Low
7,1,8,8.680555555555556e-06,8256.0,22204,a7205dc8-f7a27cfe.jpg,0,Low
2,0,2,2.170138888888889e-06,14341.0,19950,1f944122-3f928c90.jpg,0,Low
12,0,12,1.3020833333333334e-05,9255.666666666666,16445,7ff560ed-63b5685f.jpg,1,High
6,0,6,6.510416666666667e-06,25343.166666666668,79223,a5e2b88a-37d3d293.jpg,0,Low
0,0,0,0.0,0.0,0,9d63ed0d-d4048f0e.jpg,0,Low
3,1,4,4.340277777777778e-06,11870.75,21420,2659afe3-d43a2cc1.jpg,0,Low
14,1,15,1.6276041666666666e-05,13519.266666666666,141900,4b9bdc73-821e5299.jpg,1,High
5,0,5,5.4253472222222224e-06,20145.8,63392,737ea14c-9449a707.jpg,0,Low
11,0,11,1.193576388888889e-05,13406.272727272728,85579,7d209219-d348e0ab.jpg,1,High
3,0,3,3.255208333333333e-06,1551.3333333333333,2280,4c12f754-8293efbb.jpg,0,Low
14,0,14,1.5190972222222222e-05,18486.785714285717,103824,ac88685d-e6b3374b.jpg,1,High
10,0,10,1.0850694444444443e-05,24460.4,84517,18a9b4e1-3cc9efe2.jpg,1,High
9,0,9,9.765625e-06,6460.333333333333,20488,79f64a2f-358df848.jpg,1,High
1,0,1,1.0850694444444444e-06,4730.0,4730,4792ad14-016bb481.jpg,0,Low
4,0,4,4.340277777777778e-06,5267.0,9180,8adbfb58-29ab66aa.jpg,0,Low
2,0,2,2.170138888888889e-06,11930.5,20933,5e6fcaaa-1d775375.jpg,0,Low
1,0,1,1.0850694444444444e-06,1125.0,1125,0a006b7b-daf88ef2.jpg,0,Low
16,1,17,1.844618055555556e-05,14472.529411764706,84138,298726c9-4c781f03.jpg,1,High
2,0,2,2.170138888888889e-06,4680.0,5355,029e1042-e795c758.jpg,0,Low
2,4,6,6.510416666666667e-06,21996.666666666668,86458,9800919c-c427fe2d.jpg,0,Low
8,0,8,8.680555555555556e-06,5255.5,20492,85226849-53900bd1.jpg,0,Low
2,0,2,2.170138888888889e-06,8878.0,15260,32b7db6c-56525411.jpg,0,Low
10,0,10,1.0850694444444443e-05,19455.9,110376,64303526-507e2386.jpg,1,High
0,0,0,0.0,0.0,0,6305400d-2ed83734.jpg,0,Low
8,7,15,1.6276041666666666e-05,7508.333333333333,45396,9237ddec-e9f14124.jpg,1,High
4,2,6,6.510416666666667e-06,2434.6666666666665,3772,407bfd52-1fb5639c.jpg,0,Low
3,2,5,5.4253472222222224e-06,19736.0,74146,01dad8ea-c6deb141.jpg,0,Low
6,1,7,7.595486111111111e-06,11892.142857142857,51067,67d809f9-e384665e.jpg,0,Low
1,1,2,2.170138888888889e-06,7504.0,10416,1982065d-257ccc95.jpg,0,Low
8,0,8,8.680555555555556e-06,29383.375,96074,1c89eba4-5bd034c2.jpg,1,High
1,0,1,1.0850694444444444e-06,1656.0,1656,aafe19f7-65e55519.jpg,0,Low
0,0,0,0.0,0.0,0,09be05bd-e9a83fd7.jpg,0,Low
19,0,19,2.0616319444444445e-05,11130.842105263158,142044,5d9308c1-59e850b7.jpg,1,High
9,0,9,9.765625e-06,27385.555555555555,106893,32f9273c-a950e00b.jpg,1,High
3,1,4,4.340277777777778e-06,2406.25,5060,1dd29100-5090d679.jpg,0,Low
8,1,9,9.765625e-06,7468.0,23668,8d2acd1e-37e2f839.jpg,1,High
10,4,14,1.5190972222222222e-05,2441.714285714286,5985,60369ae6-5ad5e7fc.jpg,1,High
6,1,7,7.595486111111111e-06,13574.0,42585,a320c2e2-057b6b00.jpg,0,Low
11,1,12,1.3020833333333334e-05,23233.33333333333,71135,99f88fba-d71ce21c.jpg,1,High
12,0,12,1.3020833333333334e-05,18396.166666666668,60873,63be3fdc-2505cff2.jpg,1,High
8,0,8,8.680555555555556e-06,4661.375,13908,a3e9fbca-48bb5ffe.jpg,0,Low
6,0,6,6.510416666666667e-06,6234.833333333333,23051,8689c2d9-beeb732e.jpg,0,Low
8,17,25,2.712673611111111e-05,4449.4,18487,5869d3a5-41bd872d.jpg,1,High
21,0,21,2.278645833333333e-05,5759.619047619048,44700,07e20410-84db8790.jpg,1,High
9,0,9,9.765625e-06,14365.555555555557,76635,925f8ac6-8418d974.jpg,1,High
13,1,14,1.5190972222222222e-05,17118.0,127078,9ee22132-1b373531.jpg,1,High
4,0,4,4.340277777777778e-06,20446.5,61716,7e36ad82-27a0b5b9.jpg,0,Low
4,0,4,4.340277777777778e-06,19307.5,47808,50571a8b-3eb80738.jpg,0,Low
0,0,0,0.0,0.0,0,48cbc95f-fb55a7ac.jpg,0,Low
7,0,7,7.595486111111111e-06,50090.28571428572,115506,73b37c24-fe1bbe3f.jpg,0,Low
4,0,4,4.340277777777778e-06,60442.25,142545,3b7ad773-713d55fa.jpg,2,Medium
9,3,12,1.3020833333333334e-05,10693.166666666666,27693,5c59e4c0-3a0fb6f0.jpg,1,High
21,1,22,2.387152777777778e-05,4257.909090909091,25604,6de87fff-457eafed.jpg,1,High
4,0,4,4.340277777777778e-06,28263.25,88473,680f8d16-15dfbbdc.jpg,0,Low
23,0,23,2.4956597222222224e-05,4579.173913043478,24768,4395e235-b0899697.jpg,1,High
7,0,7,7.595486111111111e-06,28568.714285714286,54520,46f10cf5-da9a3a05.jpg,0,Low
6,0,6,6.510416666666667e-06,14279.833333333334,71640,21e71db9-5a1053aa.jpg,0,Low
7,2,9,9.765625e-06,18139.222222222223,131400,865193e5-02aba842.jpg,1,High
6,1,7,7.595486111111111e-06,3544.714285714286,12288,80855b74-15764ac4.jpg,0,Low
6,0,6,6.510416666666667e-06,24776.33333333333,78003,38ee219e-e7be6d8e.jpg,0,Low
4,1,5,5.4253472222222224e-06,3922.6,11880,0c791f05-2275d44e.jpg,0,Low
10,2,12,1.3020833333333334e-05,6631.75,26894,8a5b5291-79dc07b6.jpg,1,High
3,0,3,3.255208333333333e-06,3313.0,4140,02995fe4-1e0fc944.jpg,0,Low
4,0,4,4.340277777777778e-06,6458.5,12267,236c6a42-02d13b7d.jpg,0,Low
8,0,8,8.680555555555556e-06,25297.875,142780,a57604f0-18f88cd6.jpg,1,High
7,0,7,7.595486111111111e-06,35908.142857142855,86510,b08b7f57-af361d6f.jpg,0,Low
4,0,4,4.340277777777778e-06,92901.75,139240,4b9ab8ac-da0d8fb2.jpg,2,Medium
7,0,7,7.595486111111111e-06,15955.285714285714,46314,a7d96e26-a14f9aae.jpg,0,Low
1,0,1,1.0850694444444444e-06,23940.0,23940,b1088bde-742a4dd8.jpg,0,Low
6,2,8,8.680555555555556e-06,13784.0,41088,82a42351-1ad0c92a.jpg,0,Low
9,1,10,1.0850694444444443e-05,34882.8,103320,42a46ff4-2090ac9b.jpg,1,High
16,0,16,1.736111111111111e-05,9299.8125,50240,913bdf01-de402c78.jpg,1,High
6,0,6,6.510416666666667e-06,8395.166666666666,25050,9d02c9cf-a02230a4.jpg,0,Low
11,0,11,1.193576388888889e-05,5360.0,33142,7afac130-9eff52f4.jpg,1,High
10,4,14,1.5190972222222222e-05,4357.428571428572,15729,5c343d8a-dc1e0d57.jpg,1,High
6,3,9,9.765625e-06,6295.222222222223,19965,48f31e38-d80a8bdf.jpg,1,High
7,1,8,8.680555555555556e-06,30267.375,141525,8c116fa0-8dea62d8.jpg,1,High
10,0,10,1.0850694444444443e-05,17419.5,74970,168bd1a9-b373ebbd.jpg,1,High
6,0,6,6.510416666666667e-06,22054.166666666668,82365,5bcddf89-8732b263.jpg,0,Low
5,0,5,5.4253472222222224e-06,36370.8,68058,02ddd956-37234391.jpg,0,Low
3,0,3,3.255208333333333e-06,969.3333333333334,1836,93ae94bd-382e6312.jpg,0,Low
21,0,21,2.278645833333333e-05,21056.571428571428,353338,90ab6c4b-86997b8e.jpg,1,High
3,0,3,3.255208333333333e-06,84804.0,191404,575cf532-9b1162e1.jpg,2,Medium
3,0,3,3.255208333333333e-06,2284.0,2852,46c026a2-4131e528.jpg,0,Low
6,0,6,6.510416666666667e-06,22041.83333333333,72160,75a49e4c-5798dd8d.jpg,0,Low
3,0,3,3.255208333333333e-06,29611.666666666668,41891,647fbeea-81f59c62.jpg,0,Low
3,0,3,3.255208333333333e-06,6185.333333333333,6882,7d7f6ee5-510ea17a.jpg,0,Low
3,0,3,3.255208333333333e-06,17185.333333333332,47614,97592598-ebef220e.jpg,0,Low
5,0,5,5.4253472222222224e-06,28881.2,83830,118815de-92505c5a.jpg,0,Low
5,1,6,6.510416666666667e-06,7697.333333333333,14196,354d989d-3ad0d085.jpg,0,Low
5,0,5,5.4253472222222224e-06,35308.0,67344,a7d9edbf-3c729fde.jpg,0,Low
0,1,1,1.0850694444444444e-06,1224.0,1224,1d0ea8d1-2de8a850.jpg,0,Low
14,0,14,1.5190972222222222e-05,2168.0,7935,324293f3-bcac4bd6.jpg,1,High
5,1,6,6.510416666666667e-06,41213.16666666666,75300,2e6f8254-49b5d2b2.jpg,0,Low
7,0,7,7.595486111111111e-06,8149.714285714285,21251,34c59292-e70212ec.jpg,0,Low
21,0,21,2.278645833333333e-05,16452.95238095238,182397,83838155-a37e80ed.jpg,1,High
3,2,5,5.4253472222222224e-06,16336.2,72756,694014f7-b0bda33f.jpg,0,Low
1,0,1,1.0850694444444444e-06,1914.0,1914,2069e404-c2e32c65.jpg,0,Low
1,0,1,1.0850694444444444e-06,5014.0,5014,1e9ffa51-fe1ea9be.jpg,0,Low
2,0,2,2.170138888888889e-06,16097.5,19646,62d35c45-3bfd885d.jpg,0,Low
1,0,1,1.0850694444444444e-06,2132.0,2132,00de601c-cfa2404b.jpg,0,Low
5,0,5,5.4253472222222224e-06,3165.4,7950,a243fa0f-c2d6031a.jpg,0,Low
10,0,10,1.0850694444444443e-05,7615.7,42840,24d68796-3ab0c57f.jpg,1,High
2,0,2,2.170138888888889e-06,2405.0,3650,279644af-2c7bd387.jpg,0,Low
10,0,10,1.0850694444444443e-05,20882.4,58354,645ba453-2918d87d.jpg,1,High
9,0,9,9.765625e-06,44230.55555555556,323595,a5ebdda9-bfc84a1f.jpg,2,Medium
14,1,15,1.6276041666666666e-05,24320.0,92752,9afd7f8d-52976f17.jpg,1,High
3,0,3,3.255208333333333e-06,25528.0,65792,a072b32f-07e8fa99.jpg,0,Low
2,2,4,4.340277777777778e-06,151538.75,309616,442a792f-81cda5ad.jpg,2,Medium
6,0,6,6.510416666666667e-06,11444.833333333334,33726,64481db7-2f122956.jpg,0,Low
11,0,11,1.193576388888889e-05,22186.090909090908,90880,58d900ca-b2df6ef3.jpg,1,High
14,3,17,1.844618055555556e-05,23010.647058823528,320778,28273dbf-33a81e1d.jpg,1,High
4,0,4,4.340277777777778e-06,4847.5,8008,66d46816-07894cf8.jpg,0,Low
12,0,12,1.3020833333333334e-05,19183.916666666668,78750,12682475-ca256fbc.jpg,1,High
11,0,11,1.193576388888889e-05,8325.0,34515,93b01021-f51d640f.jpg,1,High
5,1,6,6.510416666666667e-06,2583.333333333333,5950,777f65ab-e3f38235.jpg,0,Low
0,0,0,0.0,0.0,0,88ed46a7-3909f0cc.jpg,0,Low
11,6,17,1.844618055555556e-05,5255.470588235294,49698,1d6c2575-1410b389.jpg,1,High
8,0,8,8.680555555555556e-06,10733.625,43068,34398e88-124baa7a.jpg,0,Low
3,0,3,3.255208333333333e-06,1615.3333333333333,2622,28779979-4e084597.jpg,0,Low
3,0,3,3.255208333333333e-06,196746.0,535920,4abd3e7e-259c2fc7.jpg,2,Medium
11,8,19,2.0616319444444445e-05,2954.1052631578946,10304,9e75b2a9-c53123f0.jpg,1,High
3,0,3,3.255208333333333e-06,3465.333333333333,4968,384da29e-f1334813.jpg,0,Low
4,0,4,4.340277777777778e-06,20471.0,62980,73580c00-25e86c3e.jpg,0,Low
1,0,1,1.0850694444444444e-06,11390.0,11390,3a7aa608-379d5a7f.jpg,0,Low
5,0,5,5.4253472222222224e-06,8548.4,20160,9c112557-00930ae6.jpg,0,Low
8,0,8,8.680555555555556e-06,43815.625,88288,223046e4-e1d895c7.jpg,1,High
2,0,2,2.170138888888889e-06,2659.5,4806,2822309e-aad45fce.jpg,0,Low
11,4,15,1.6276041666666666e-05,9473.866666666669,26712,677a5114-a16b08b5.jpg,1,High
8,9,17,1.844618055555556e-05,6131.117647058823,38038,18bf4e49-34790b8e.jpg,1,High
4,0,4,4.340277777777778e-06,21546.75,54756,5256c3a6-39d3ff52.jpg,0,Low
6,5,11,1.193576388888889e-05,55679.36363636364,284874,6c9e72aa-1e38d1eb.jpg,2,Medium
6,0,6,6.510416666666667e-06,65711.16666666667,125706,287a82cf-4a64c398.jpg,2,Medium
6,0,6,6.510416666666667e-06,19140.33333333333,37524,4af02958-adf230a0.jpg,0,Low
3,4,7,7.595486111111111e-06,45938.71428571428,159456,616c6563-cbc4da9a.jpg,2,Medium
1,1,2,2.170138888888889e-06,1100.0,1200,696a7656-d72a16f0.jpg,0,Low
10,1,11,1.193576388888889e-05,3335.818181818182,14896,b0e8542a-97dc562e.jpg,1,High
4,1,5,5.4253472222222224e-06,24003.4,40248,30d12c3e-9856983a.jpg,0,Low
20,0,20,2.170138888888889e-05,8140.25,82236,7d87511e-9187fb34.jpg,1,High
11,0,11,1.193576388888889e-05,5436.272727272727,17776,74835f6c-c0cc85ff.jpg,1,High
5,12,17,1.844618055555556e-05,15517.117647058823,78376,6a11fee0-80fa7f04.jpg,1,High
6,0,6,6.510416666666667e-06,3107.1666666666665,5472,2a133e69-6cad5a1a.jpg,0,Low
4,0,4,4.340277777777778e-06,55040.25,162680,9f46106d-fbb8a920.jpg,2,Medium
4,0,4,4.340277777777778e-06,1834.0,5704,92b04d1c-e2244ba9.jpg,0,Low
5,0,5,5.4253472222222224e-06,52763.4,129438,5d147ea6-2f27dcaf.jpg,0,Low
10,0,10,1.0850694444444443e-05,16782.2,111342,ac726487-4a356ced.jpg,1,High
4,0,4,4.340277777777778e-06,9718.25,16616,41bbc981-5504a440.jpg,0,Low
6,0,6,6.510416666666667e-06,16067.833333333334,59904,34e40ce3-98577143.jpg,0,Low
4,1,5,5.4253472222222224e-06,12071.8,40994,62491a7b-914efdd8.jpg,0,Low
22,0,22,2.387152777777778e-05,19095.36363636364,114756,664a68b9-42877146.jpg,1,High
13,0,13,1.4105902777777775e-05,33992.769230769234,196578,07fad9ad-c8478faf.jpg,1,High
7,0,7,7.595486111111111e-06,53766.57142857143,147232,28b10b05-cd28b19b.jpg,2,Medium
7,0,7,7.595486111111111e-06,2910.285714285714,10742,3b1eb2f8-5c426115.jpg,0,Low
9,0,9,9.765625e-06,3071.333333333333,5141,a3eda7a6-71d87f90.jpg,1,High
10,1,11,1.193576388888889e-05,28373.0,138020,2d76b063-caca610e.jpg,1,High
3,1,4,4.340277777777778e-06,6797.75,13699,7894db56-9f77ef32.jpg,0,Low
10,0,10,1.0850694444444443e-05,12150.0,53760,44d65e7f-254af733.jpg,1,High
0,0,0,0.0,0.0,0,50482a53-efeba7ab.jpg,0,Low
0,0,0,0.0,0.0,0,a9d9976c-6f241b9b.jpg,0,Low
0,0,0,0.0,0.0,0,83334ad9-9100f22a.jpg,0,Low
6,1,7,7.595486111111111e-06,10422.57142857143,21505,1d0a3721-b3a1c988.jpg,0,Low
18,0,18,1.953125e-05,9045.388888888889,36542,42274e3e-763216de.jpg,1,High
17,1,18,1.953125e-05,16931.277777777777,131224,45adc379-6941f2ce.jpg,1,High
11,0,11,1.193576388888889e-05,32571.0,178416,1b079fb1-ad7a5eb9.jpg,1,High
7,0,7,7.595486111111111e-06,19106.714285714286,50960,6fe7d6af-bc1926c7.jpg,0,Low
1,0,1,1.0850694444444444e-06,660.0,660,4b4bc117-9f3097f0.jpg,0,Low
5,0,5,5.4253472222222224e-06,6619.4,18256,0d214617-b6dcdb8a.jpg,0,Low
3,0,3,3.255208333333333e-06,4431.0,8961,1b2317b5-353f797e.jpg,0,Low
0,0,0,0.0,0.0,0,161d548f-493862d3.jpg,0,Low
8,0,8,8.680555555555556e-06,55457.25,371616,97ceb65d-e039c653.jpg,2,Medium
7,0,7,7.595486111111111e-06,3224.285714285714,6600,8c6e67a5-374d6b8d.jpg,0,Low
26,0,26,2.8211805555555558e-05,8272.538461538461,33264,5a2349c6-0e5d9281.jpg,1,High
6,0,6,6.510416666666667e-06,43549.16666666666,117710,85ebbf3c-dc25986f.jpg,0,Low
12,0,12,1.3020833333333334e-05,12308.333333333334,66825,26db50de-3633468e.jpg,1,High
0,0,0,0.0,0.0,0,24c8acee-ebe2dd30.jpg,0,Low
0,0,0,0.0,0.0,0,4676b0b8-1e929ec6.jpg,0,Low
1,3,4,4.340277777777778e-06,26119.0,85426,0b833acc-10f2c289.jpg,0,Low
7,0,7,7.595486111111111e-06,35920.42857142857,109802,6f599fb1-4d189b31.jpg,0,Low
5,2,7,7.595486111111111e-06,34664.71428571428,134416,26747328-a3cb89fc.jpg,0,Low
4,1,5,5.4253472222222224e-06,27519.4,77252,89b0c3bf-16c2432a.jpg,0,Low
14,0,14,1.5190972222222222e-05,21933.571428571428,111201,144ddd02-544178b8.jpg,1,High
1,0,1,1.0850694444444444e-06,4088.0,4088,8127627f-12151c8f.jpg,0,Low
4,0,4,4.340277777777778e-06,33332.25,64068,ad0bcbeb-b88e99ba.jpg,0,Low
3,0,3,3.255208333333333e-06,19429.33333333333,45372,0d933eed-6080c951.jpg,0,Low
5,1,6,6.510416666666667e-06,28154.33333333333,162475,508522be-b1c5f800.jpg,0,Low
6,0,6,6.510416666666667e-06,19325.0,60208,71d23282-6beba53a.jpg,0,Low
6,6,12,1.3020833333333334e-05,4341.333333333333,25216,43f61d4d-25078e4b.jpg,1,High
10,3,13,1.4105902777777775e-05,23726.0,139700,6a2ff6d6-d4ad9c82.jpg,1,High
0,0,0,0.0,0.0,0,2ef09e65-2e2b45c5.jpg,0,Low
11,0,11,1.193576388888889e-05,12895.363636363636,44820,4fac42d1-f01cb54a.jpg,1,High
5,1,6,6.510416666666667e-06,48065.833333333336,259128,8dd58869-b306dccc.jpg,2,Medium
9,1,10,1.0850694444444443e-05,4915.0,31255,4675414d-74f7abb1.jpg,1,High
12,1,13,1.4105902777777775e-05,5637.0,16864,401f88ca-28ed5fbe.jpg,1,High
9,0,9,9.765625e-06,3895.8888888888887,12376,b032279e-4a8d4aee.jpg,1,High
9,1,10,1.0850694444444443e-05,20036.4,75488,a999ddc2-1531378d.jpg,1,High
5,0,5,5.4253472222222224e-06,23005.6,51480,097450c5-3e2b46e6.jpg,0,Low
6,4,10,1.0850694444444443e-05,22350.5,104280,29e54439-74b42f4f.jpg,1,High
7,0,7,7.595486111111111e-06,32596.285714285717,183260,fdbd0344-3a57a9e6.jpg,2,Medium
1,0,1,1.0850694444444444e-06,570.0,570,ada11e99-2d63b889.jpg,0,Low
7,1,8,8.680555555555556e-06,60493.375,338823,8abcc703-a5be36d9.jpg,2,Medium
1,0,1,1.0850694444444444e-06,9360.0,9360,9319f916-8bee357f.jpg,0,Low
4,0,4,4.340277777777778e-06,30069.0,43344,5f54fb1b-91765aca.jpg,0,Low
9,6,15,1.6276041666666666e-05,34297.4,211120,b19efc15-9583cded.jpg,1,High
0,0,0,0.0,0.0,0,8b0aa3c7-7ba9360b.jpg,0,Low
7,0,7,7.595486111111111e-06,21122.42857142857,114668,85424f8e-2ce8320d.jpg,0,Low
2,0,2,2.170138888888889e-06,2379.0,3174,24f1e119-7b9ce34d.jpg,0,Low
0,0,0,0.0,0.0,0,97877501-d6e1c211.jpg,0,Low
7,0,7,7.595486111111111e-06,10623.42857142857,52029,a4dc616e-87fc09bb.jpg,0,Low
4,0,4,4.340277777777778e-06,2988.0,6232,325a8deb-6063cd3a.jpg,0,Low
10,1,11,1.193576388888889e-05,1197.1818181818182,2993,201ca07d-e9bd58c6.jpg,1,High
2,0,2,2.170138888888889e-06,33252.0,46191,83d3fa18-c968d69a.jpg,0,Low
0,0,0,0.0,0.0,0,7bbd1896-e2c531d4.jpg,0,Low
5,0,5,5.4253472222222224e-06,21562.8,92493,27609627-a3de1aa6.jpg,0,Low
6,0,6,6.510416666666667e-06,8895.333333333334,25375,35016ed1-1a885834.jpg,0,Low
4,0,4,4.340277777777778e-06,65803.0,141276,a5014202-bef02f60.jpg,2,Medium
19,1,20,2.170138888888889e-05,6192.6,38500,20b732fc-d72b1f4f.jpg,1,High
5,0,5,5.4253472222222224e-06,3704.8,6351,37793729-1ddb5326.jpg,0,Low
0,0,0,0.0,0.0,0,2ca868dc-6887f5d1.jpg,0,Low
12,3,15,1.6276041666666666e-05,6619.466666666666,34071,137a0efc-93435d06.jpg,1,High
3,0,3,3.255208333333333e-06,6512.0,11118,16f019b9-78ea7e14.jpg,0,Low
2,0,2,2.170138888888889e-06,8890.0,16240,27fbbb54-95057553.jpg,0,Low
13,0,13,1.4105902777777775e-05,15372.46153846154,56985,5ea1f2ff-8c64f1e4.jpg,1,High
9,0,9,9.765625e-06,2565.555555555556,5488,a490e133-23d9b741.jpg,1,High
2,0,2,2.170138888888889e-06,47536.0,60320,40a0c432-c2546316.jpg,0,Low
18,0,18,1.953125e-05,5633.222222222223,18315,6c1b2672-a5d03b8e.jpg,1,High
2,0,2,2.170138888888889e-06,6045.0,7995,32000aa6-08b9b443.jpg,0,Low
4,1,5,5.4253472222222224e-06,38829.6,111215,ab9c9554-61c1feb8.jpg,0,Low
9,0,9,9.765625e-06,10505.888888888889,42653,5d3a704d-e5338551.jpg,1,High
6,4,10,1.0850694444444443e-05,2857.6,7875,1b83e71d-c56ee60e.jpg,1,High
8,0,8,8.680555555555556e-06,12223.125,46080,8563e8ab-666ec28d.jpg,0,Low
6,2,8,8.680555555555556e-06,7187.625,14560,1108435e-6c4c39f4.jpg,0,Low
3,0,3,3.255208333333333e-06,5238.333333333333,13440,24e0b338-5f3058c2.jpg,0,Low
5,0,5,5.4253472222222224e-06,90284.4,202692,00091078-875c1f73.jpg,2,Medium
7,1,8,8.680555555555556e-06,9522.625,49135,28a05e26-87969ef8.jpg,0,Low
10,0,10,1.0850694444444443e-05,14134.9,50925,9683bad2-f63d8fc2.jpg,1,High
3,0,3,3.255208333333333e-06,13416.333333333334,35074,4bad4a9e-573ee1ee.jpg,0,Low
3,0,3,3.255208333333333e-06,14596.666666666666,22052,7e8be300-e712db4a.jpg,0,Low
1,0,1,1.0850694444444444e-06,1118.0,1118,a59e0931-a66bd55e.jpg,0,Low
5,0,5,5.4253472222222224e-06,1628.6,2542,162995f1-7ad77bd8.jpg,0,Low
5,1,6,6.510416666666667e-06,11889.666666666666,59432,281b8469-686ba3e0.jpg,0,Low
6,0,6,6.510416666666667e-06,32438.666666666668,122655,1a33d01a-f55b3303.jpg,0,Low
4,0,4,4.340277777777778e-06,17910.0,48750,0ac3cbf4-2bbc1544.jpg,0,Low
4,1,5,5.4253472222222224e-06,7627.0,22509,87a26c38-cce35745.jpg,0,Low
9,5,14,1.5190972222222222e-05,28084.571428571428,132990,53342c27-96975325.jpg,1,High
7,0,7,7.595486111111111e-06,13130.142857142857,38868,871d2673-8e62fe15.jpg,0,Low
4,0,4,4.340277777777778e-06,16151.5,40940,5e524103-7e42b3bc.jpg,0,Low
9,0,9,9.765625e-06,24530.777777777777,54912,89ffbf6b-355cbc10.jpg,1,High
9,0,9,9.765625e-06,6877.666666666667,34484,491e39ec-449c856e.jpg,1,High
8,0,8,8.680555555555556e-06,8483.25,48006,4c82cb00-cf82ceee.jpg,0,Low
2,2,4,4.340277777777778e-06,9924.25,28679,7ae3b128-50e4c098.jpg,0,Low
0,2,2,2.170138888888889e-06,2769.0,3108,69e21684-0009db42.jpg,0,Low
3,0,3,3.255208333333333e-06,1152.0,1440,11bcec11-e046b4fd.jpg,0,Low
13,0,13,1.4105902777777775e-05,28486.53846153846,78916,6b784eee-f7ce2c67.jpg,1,High
2,0,2,2.170138888888889e-06,20720.0,35350,9a9b4e29-7978d0f0.jpg,0,Low
7,0,7,7.595486111111111e-06,22605.285714285717,116964,66e1c788-dc37e2a1.jpg,0,Low
6,3,9,9.765625e-06,9858.666666666666,69954,6654292c-83391459.jpg,1,High
0,0,0,0.0,0.0,0,0c40141a-9dfbc148.jpg,0,Low
3,0,3,3.255208333333333e-06,42369.0,68343,94ee2ecf-95a5908f.jpg,0,Low
1,0,1,1.0850694444444444e-06,235872.0,235872,6c3e6735-9698d164.jpg,2,Medium
9,4,13,1.4105902777777775e-05,1750.3846153846157,4860,26059667-8590eb29.jpg,1,High
6,5,11,1.193576388888889e-05,13556.181818181818,42354,4e1d5b87-6466028f.jpg,1,High
9,0,9,9.765625e-06,44963.55555555556,185783,2313cfa7-6a9c86ea.jpg,2,Medium
4,0,4,4.340277777777778e-06,7112.75,17017,443454fe-3955a195.jpg,0,Low
7,6,13,1.4105902777777775e-05,13394.46153846154,57344,a2490c46-81a59d9a.jpg,1,High
6,1,7,7.595486111111111e-06,17078.0,47880,1fd0f6e8-b2769144.jpg,0,Low
5,0,5,5.4253472222222224e-06,25055.8,109760,5abdacd9-daea02f5.jpg,0,Low
7,0,7,7.595486111111111e-06,99535.85714285714,623922,96ad72b2-e702cb86.jpg,2,Medium
3,0,3,3.255208333333333e-06,196814.0,446176,7771ce1e-2e6c1c9a.jpg,2,Medium
0,0,0,0.0,0.0,0,81ee8f77-6a8b236d.jpg,0,Low
8,0,8,8.680555555555556e-06,11657.75,30058,8feb9668-a24e67f4.jpg,0,Low
13,0,13,1.4105902777777775e-05,2914.692307692308,6688,62a1a8db-61d00457.jpg,1,High
4,1,5,5.4253472222222224e-06,15958.6,61498,8a2cd07e-3df1be7a.jpg,0,Low
4,0,4,4.340277777777778e-06,3979.5,13020,6513315d-61959ef3.jpg,0,Low
5,0,5,5.4253472222222224e-06,4927.0,9086,851cddc7-b5c6aad2.jpg,0,Low
4,0,4,4.340277777777778e-06,11990.5,21156,7de3660e-5cf24de9.jpg,0,Low
3,0,3,3.255208333333333e-06,926.0,1530,8c3a19d7-61ebc8c0.jpg,0,Low
10,0,10,1.0850694444444443e-05,16840.6,71243,0308ce2b-1c804293.jpg,1,High
3,0,3,3.255208333333333e-06,22083.666666666668,56240,274f1930-439307a3.jpg,0,Low
16,0,16,1.736111111111111e-05,3053.625,7326,411ace27-5337c382.jpg,1,High
5,0,5,5.4253472222222224e-06,16035.0,24366,95b4f545-509771e8.jpg,0,Low
6,0,6,6.510416666666667e-06,26313.0,119716,6e27adda-16a4d33b.jpg,0,Low
